respondent,period,demand,lag_1h,lag_24h,lag_168h,hour_of_day,day_of_week,is_weekend
ERCO,2026-06-10 15:00:00,63485.0,60589.0,62652.0,56880.0,15.0,3.0,0
ERCO,2026-06-10 16:00:00,66721.0,63485.0,65998.0,60272.0,16.0,3.0,0
ERCO,2026-06-10 17:00:00,70106.0,66721.0,69342.0,63753.0,17.0,3.0,0
ERCO,2026-06-10 18:00:00,73173.0,70106.0,72553.0,66715.0,18.0,3.0,0
ERCO,2026-06-10 19:00:00,76104.0,73173.0,75599.0,68550.0,19.0,3.0,0
ERCO,2026-06-10 20:00:00,77829.0,76104.0,77487.0,69756.0,20.0,3.0,0
ERCO,2026-06-10 21:00:00,77852.0,77829.0,78040.0,70451.0,21.0,3.0,0
ERCO,2026-06-10 22:00:00,78439.0,77852.0,78015.0,71034.0,22.0,3.0,0
ERCO,2026-06-10 23:00:00,78493.0,78439.0,77852.0,70700.0,23.0,3.0,0
ERCO,2026-06-11 00:00:00,78103.0,78493.0,77575.0,69940.0,0.0,4.0,0
ERCO,2026-06-11 01:00:00,77279.0,78103.0,76783.0,67747.0,1.0,4.0,0
ERCO,2026-06-11 02:00:00,75656.0,77279.0,74732.0,65597.0,2.0,4.0,0
ERCO,2026-06-11 03:00:00,73771.0,75656.0,72465.0,63757.0,3.0,4.0,0
ERCO,2026-06-11 04:00:00,70313.0,73771.0,68791.0,60671.0,4.0,4.0,0
ERCO,2026-06-11 05:00:00,66652.0,70313.0,64731.0,57451.0,5.0,4.0,0
ERCO,2026-06-11 06:00:00,63168.0,66652.0,61078.0,54401.0,6.0,4.0,0
ERCO,2026-06-11 07:00:00,60588.0,63168.0,58336.0,51786.0,7.0,4.0,0
ERCO,2026-06-11 08:00:00,58623.0,60588.0,56565.0,50169.0,8.0,4.0,0
ERCO,2026-06-11 09:00:00,57252.0,58623.0,55830.0,49334.0,9.0,4.0,0
ERCO,2026-06-11 10:00:00,56984.0,57252.0,55743.0,49093.0,10.0,4.0,0
ERCO,2026-06-11 11:00:00,57496.0,56984.0,56346.0,50100.0,11.0,4.0,0
ERCO,2026-06-11 12:00:00,58385.0,57496.0,57360.0,51489.0,12.0,4.0,0
ERCO,2026-06-11 13:00:00,59640.0,58385.0,58288.0,52691.0,13.0,4.0,0
ERCO,2026-06-11 14:00:00,62238.0,59640.0,60589.0,54890.0,14.0,4.0,0
ERCO,2026-06-11 15:00:00,65292.0,62238.0,63485.0,57220.0,15.0,4.0,0
ERCO,2026-06-11 16:00:00,68480.0,65292.0,66721.0,60003.0,16.0,4.0,0
ERCO,2026-06-11 17:00:00,71871.0,68480.0,70106.0,62646.0,17.0,4.0,0
ERCO,2026-06-11 18:00:00,74972.0,71871.0,73173.0,65370.0,18.0,4.0,0
ERCO,2026-06-11 19:00:00,77454.0,74972.0,76104.0,68002.0,19.0,4.0,0
ERCO,2026-06-11 20:00:00,78006.0,77454.0,77829.0,69839.0,20.0,4.0,0
ERCO,2026-06-11 21:00:00,78110.0,78006.0,77852.0,70916.0,21.0,4.0,0
ERCO,2026-06-11 22:00:00,78292.0,78110.0,78439.0,72049.0,22.0,4.0,0
ERCO,2026-06-11 23:00:00,78240.0,78292.0,78493.0,71990.0,23.0,4.0,0
ERCO,2026-06-12 00:00:00,77913.0,78240.0,78103.0,70649.0,0.0,5.0,0
ERCO,2026-06-12 01:00:00,77007.0,77913.0,77279.0,68649.0,1.0,5.0,0
ERCO,2026-06-12 02:00:00,75350.0,77007.0,75656.0,66636.0,2.0,5.0,0
ERCO,2026-06-12 03:00:00,73417.0,75350.0,73771.0,64476.0,3.0,5.0,0
ERCO,2026-06-12 04:00:00,69916.0,73417.0,70313.0,61878.0,4.0,5.0,0
ERCO,2026-06-12 05:00:00,66113.0,69916.0,66652.0,58437.0,5.0,5.0,0
ERCO,2026-06-12 06:00:00,62799.0,66113.0,63168.0,55581.0,6.0,5.0,0
ERCO,2026-06-12 07:00:00,60160.0,62799.0,60588.0,53266.0,7.0,5.0,0
ERCO,2026-06-12 08:00:00,58222.0,60160.0,58623.0,51893.0,8.0,5.0,0
ERCO,2026-06-12 09:00:00,57088.0,58222.0,57252.0,50673.0,9.0,5.0,0
ERCO,2026-06-12 10:00:00,56619.0,57088.0,56984.0,50749.0,10.0,5.0,0
ERCO,2026-06-12 11:00:00,56930.0,56619.0,57496.0,51581.0,11.0,5.0,0
ERCO,2026-06-12 12:00:00,57495.0,56930.0,58385.0,52606.0,12.0,5.0,0
ERCO,2026-06-12 13:00:00,58751.0,57495.0,59640.0,53642.0,13.0,5.0,0
ERCO,2026-06-12 14:00:00,61807.0,58751.0,62238.0,55312.0,14.0,5.0,0
ERCO,2026-06-12 15:00:00,65328.0,61807.0,65292.0,57462.0,15.0,5.0,0
ERCO,2026-06-12 16:00:00,68954.0,65328.0,68480.0,60178.0,16.0,5.0,0
ERCO,2026-06-12 17:00:00,71932.0,68954.0,71871.0,62649.0,17.0,5.0,0
ERCO,2026-06-12 18:00:00,74010.0,71932.0,74972.0,64104.0,18.0,5.0,0
ERCO,2026-06-12 19:00:00,75402.0,74010.0,77454.0,65951.0,19.0,5.0,0
ERCO,2026-06-12 20:00:00,76020.0,75402.0,78006.0,67008.0,20.0,5.0,0
ERCO,2026-06-12 21:00:00,76119.0,76020.0,78110.0,67161.0,21.0,5.0,0
ERCO,2026-06-12 22:00:00,76434.0,76119.0,78292.0,66908.0,22.0,5.0,0
ERCO,2026-06-12 23:00:00,76332.0,76434.0,78240.0,66123.0,23.0,5.0,0
ERCO,2026-06-13 00:00:00,75503.0,76332.0,77913.0,64805.0,0.0,6.0,1
ERCO,2026-06-13 01:00:00,73782.0,75503.0,77007.0,63065.0,1.0,6.0,1
ERCO,2026-06-13 02:00:00,71383.0,73782.0,75350.0,61887.0,2.0,6.0,1
ERCO,2026-06-13 03:00:00,69537.0,71383.0,73417.0,61135.0,3.0,6.0,1
ERCO,2026-06-13 04:00:00,66681.0,69537.0,69916.0,58937.0,4.0,6.0,1
ERCO,2026-06-13 05:00:00,63507.0,66681.0,66113.0,56375.0,5.0,6.0,1
ERCO,2026-06-13 06:00:00,60586.0,63507.0,62799.0,53378.0,6.0,6.0,1
ERCO,2026-06-13 07:00:00,57656.0,60586.0,60160.0,51319.0,7.0,6.0,1
ERCO,2026-06-13 08:00:00,55670.0,57656.0,58222.0,50105.0,8.0,6.0,1
ERCO,2026-06-13 09:00:00,54228.0,55670.0,57088.0,49230.0,9.0,6.0,1
ERCO,2026-06-13 10:00:00,53456.0,54228.0,56619.0,48758.0,10.0,6.0,1
ERCO,2026-06-13 11:00:00,53168.0,53456.0,56930.0,48825.0,11.0,6.0,1
ERCO,2026-06-13 12:00:00,53101.0,53168.0,57495.0,49192.0,12.0,6.0,1
ERCO,2026-06-13 13:00:00,54136.0,53101.0,58751.0,49789.0,13.0,6.0,1
ERCO,2026-06-13 14:00:00,57513.0,54136.0,61807.0,52108.0,14.0,6.0,1
ERCO,2026-06-13 15:00:00,61767.0,57513.0,65328.0,55025.0,15.0,6.0,1
ERCO,2026-06-13 16:00:00,65685.0,61767.0,68954.0,58269.0,16.0,6.0,1
ERCO,2026-06-13 17:00:00,69338.0,65685.0,71932.0,61455.0,17.0,6.0,1
ERCO,2026-06-13 18:00:00,72542.0,69338.0,74010.0,64322.0,18.0,6.0,1
ERCO,2026-06-13 19:00:00,74776.0,72542.0,75402.0,66675.0,19.0,6.0,1
ERCO,2026-06-13 20:00:00,76727.0,74776.0,76020.0,68368.0,20.0,6.0,1
ERCO,2026-06-13 21:00:00,77685.0,76727.0,76119.0,70031.0,21.0,6.0,1
ERCO,2026-06-13 22:00:00,77706.0,77685.0,76434.0,71182.0,22.0,6.0,1
ERCO,2026-06-13 23:00:00,77546.0,77706.0,76332.0,71471.0,23.0,6.0,1
ERCO,2026-06-14 00:00:00,76884.0,77546.0,75503.0,69304.0,0.0,0.0,1
ERCO,2026-06-14 01:00:00,75115.0,76884.0,73782.0,66135.0,1.0,0.0,1
ERCO,2026-06-14 02:00:00,72337.0,75115.0,71383.0,63688.0,2.0,0.0,1
ERCO,2026-06-14 03:00:00,70487.0,72337.0,69537.0,61826.0,3.0,0.0,1
ERCO,2026-06-14 04:00:00,67573.0,70487.0,66681.0,59260.0,4.0,0.0,1
ERCO,2026-06-14 05:00:00,64521.0,67573.0,63507.0,57926.0,5.0,0.0,1
ERCO,2026-06-14 06:00:00,61618.0,64521.0,60586.0,55537.0,6.0,0.0,1
ERCO,2026-06-14 07:00:00,59026.0,61618.0,57656.0,53564.0,7.0,0.0,1
ERCO,2026-06-14 08:00:00,56940.0,59026.0,55670.0,52019.0,8.0,0.0,1
ERCO,2026-06-14 09:00:00,55592.0,56940.0,54228.0,51102.0,9.0,0.0,1
ERCO,2026-06-14 10:00:00,54536.0,55592.0,53456.0,50620.0,10.0,0.0,1
ERCO,2026-06-14 11:00:00,54063.0,54536.0,53168.0,50366.0,11.0,0.0,1
ERCO,2026-06-14 12:00:00,53733.0,54063.0,53101.0,50347.0,12.0,0.0,1
ERCO,2026-06-14 13:00:00,54079.0,53733.0,54136.0,50795.0,13.0,0.0,1
ERCO,2026-06-14 14:00:00,56055.0,54079.0,57513.0,53052.0,14.0,0.0,1
ERCO,2026-06-14 15:00:00,58284.0,56055.0,61767.0,56282.0,15.0,0.0,1
ERCO,2026-06-14 16:00:00,60427.0,58284.0,65685.0,59313.0,16.0,0.0,1
ERCO,2026-06-14 17:00:00,63112.0,60427.0,69338.0,61768.0,17.0,0.0,1
ERCO,2026-06-14 18:00:00,65689.0,63112.0,72542.0,63795.0,18.0,0.0,1
ERCO,2026-06-14 19:00:00,68580.0,65689.0,74776.0,65903.0,19.0,0.0,1
ERCO,2026-06-14 20:00:00,71147.0,68580.0,76727.0,68136.0,20.0,0.0,1
ERCO,2026-06-14 21:00:00,72567.0,71147.0,77685.0,70569.0,21.0,0.0,1
ERCO,2026-06-14 22:00:00,72920.0,72567.0,77706.0,72304.0,22.0,0.0,1
ERCO,2026-06-14 23:00:00,72449.0,72920.0,77546.0,73021.0,23.0,0.0,1
ERCO,2026-06-15 00:00:00,71032.0,72449.0,76884.0,72480.0,0.0,1.0,0
ERCO,2026-06-15 01:00:00,69173.0,71032.0,75115.0,71145.0,1.0,1.0,0
ERCO,2026-06-15 02:00:00,67490.0,69173.0,72337.0,69693.0,2.0,1.0,0
ERCO,2026-06-15 03:00:00,66118.0,67490.0,70487.0,68647.0,3.0,1.0,0
ERCO,2026-06-15 04:00:00,63193.0,66118.0,67573.0,65948.0,4.0,1.0,0
ERCO,2026-06-15 05:00:00,59750.0,63193.0,64521.0,62608.0,5.0,1.0,0
ERCO,2026-06-15 06:00:00,56885.0,59750.0,61618.0,59558.0,6.0,1.0,0
ERCO,2026-06-15 07:00:00,54798.0,56885.0,59026.0,57397.0,7.0,1.0,0
ERCO,2026-06-15 08:00:00,53390.0,54798.0,56940.0,55993.0,8.0,1.0,0
ERCO,2026-06-15 09:00:00,52681.0,53390.0,55592.0,55266.0,9.0,1.0,0
ERCO,2026-06-15 10:00:00,52831.0,52681.0,54536.0,55337.0,10.0,1.0,0
ERCO,2026-06-15 11:00:00,53817.0,52831.0,54063.0,56237.0,11.0,1.0,0
ERCO,2026-06-15 12:00:00,54958.0,53817.0,53733.0,57574.0,12.0,1.0,0
ERCO,2026-06-15 13:00:00,55889.0,54958.0,54079.0,58711.0,13.0,1.0,0
ERCO,2026-06-15 14:00:00,56848.0,55889.0,56055.0,60731.0,14.0,1.0,0
ERCO,2026-06-15 15:00:00,57900.0,56848.0,58284.0,63282.0,15.0,1.0,0
ERCO,2026-06-15 16:00:00,59654.0,57900.0,60427.0,66284.0,16.0,1.0,0
ERCO,2026-06-15 17:00:00,61144.0,59654.0,63112.0,69622.0,17.0,1.0,0
ERCO,2026-06-15 18:00:00,62351.0,61144.0,65689.0,72823.0,18.0,1.0,0
ERCO,2026-06-15 19:00:00,63298.0,62351.0,68580.0,75374.0,19.0,1.0,0
ERCO,2026-06-15 20:00:00,64929.0,63298.0,71147.0,76642.0,20.0,1.0,0
ERCO,2026-06-15 21:00:00,66167.0,64929.0,72567.0,77430.0,21.0,1.0,0
ERCO,2026-06-15 22:00:00,67200.0,66167.0,72920.0,77578.0,22.0,1.0,0
ERCO,2026-06-15 23:00:00,67753.0,67200.0,72449.0,77415.0,23.0,1.0,0
ERCO,2026-06-16 00:00:00,67144.0,67753.0,71032.0,76588.0,0.0,2.0,0
ERCO,2026-06-16 01:00:00,66317.0,67144.0,69173.0,74846.0,1.0,2.0,0
ERCO,2026-06-16 02:00:00,65111.0,66317.0,67490.0,72324.0,2.0,2.0,0
ERCO,2026-06-16 03:00:00,63953.0,65111.0,66118.0,70510.0,3.0,2.0,0
ERCO,2026-06-16 04:00:00,61277.0,63953.0,63193.0,66876.0,4.0,2.0,0
ERCO,2026-06-16 05:00:00,58063.0,61277.0,59750.0,63275.0,5.0,2.0,0
ERCO,2026-06-16 06:00:00,55103.0,58063.0,56885.0,59755.0,6.0,2.0,0
ERCO,2026-06-16 07:00:00,53042.0,55103.0,54798.0,57253.0,7.0,2.0,0
ERCO,2026-06-16 08:00:00,51718.0,53042.0,53390.0,55305.0,8.0,2.0,0
ERCO,2026-06-16 09:00:00,50933.0,51718.0,52681.0,54188.0,9.0,2.0,0
ERCO,2026-06-16 10:00:00,50952.0,50933.0,52831.0,54030.0,10.0,2.0,0
ERCO,2026-06-16 11:00:00,52039.0,50952.0,53817.0,54673.0,11.0,2.0,0
ERCO,2026-06-16 12:00:00,53447.0,52039.0,54958.0,55767.0,12.0,2.0,0
ERCO,2026-06-16 13:00:00,54601.0,53447.0,55889.0,56852.0,13.0,2.0,0
ERCO,2026-06-16 14:00:00,56590.0,54601.0,56848.0,59507.0,14.0,2.0,0
ERCO,2026-06-16 15:00:00,58879.0,56590.0,57900.0,62652.0,15.0,2.0,0
ERCO,2026-06-16 16:00:00,61157.0,58879.0,59654.0,65998.0,16.0,2.0,0
ERCO,2026-06-16 17:00:00,63577.0,61157.0,61144.0,69342.0,17.0,2.0,0
ERCO,2026-06-16 18:00:00,65808.0,63577.0,62351.0,72553.0,18.0,2.0,0
ERCO,2026-06-16 19:00:00,68091.0,65808.0,63298.0,75599.0,19.0,2.0,0
ERCO,2026-06-16 20:00:00,70137.0,68091.0,64929.0,77487.0,20.0,2.0,0
ERCO,2026-06-16 21:00:00,71967.0,70137.0,66167.0,78040.0,21.0,2.0,0
ERCO,2026-06-16 22:00:00,73412.0,71967.0,67200.0,78015.0,22.0,2.0,0
ERCO,2026-06-16 23:00:00,73625.0,73412.0,67753.0,77852.0,23.0,2.0,0
ERCO,2026-06-17 00:00:00,73408.0,73625.0,67144.0,77575.0,0.0,3.0,0
ERCO,2026-06-17 01:00:00,72371.0,73408.0,66317.0,76783.0,1.0,3.0,0
ERCO,2026-06-17 02:00:00,69897.0,72371.0,65111.0,74732.0,2.0,3.0,0
ERCO,2026-06-17 03:00:00,68120.0,69897.0,63953.0,72465.0,3.0,3.0,0
ERCO,2026-06-17 04:00:00,64924.0,68120.0,61277.0,68791.0,4.0,3.0,0
ERCO,2026-06-17 05:00:00,61067.0,64924.0,58063.0,64731.0,5.0,3.0,0
ERCO,2026-06-17 06:00:00,57658.0,61067.0,55103.0,61078.0,6.0,3.0,0
ERCO,2026-06-17 07:00:00,55322.0,57658.0,53042.0,58336.0,7.0,3.0,0
ERCO,2026-06-17 08:00:00,53825.0,55322.0,51718.0,56565.0,8.0,3.0,0
ERCO,2026-06-17 09:00:00,52896.0,53825.0,50933.0,55830.0,9.0,3.0,0
ERCO,2026-06-17 10:00:00,52594.0,52896.0,50952.0,55743.0,10.0,3.0,0
ERCO,2026-06-17 11:00:00,53544.0,52594.0,52039.0,56346.0,11.0,3.0,0
ERCO,2026-06-17 12:00:00,54913.0,53544.0,53447.0,57360.0,12.0,3.0,0
ERCO,2026-06-17 13:00:00,56377.0,54913.0,54601.0,58288.0,13.0,3.0,0
ERCO,2026-06-17 14:00:00,58416.0,56377.0,56590.0,60589.0,14.0,3.0,0
ERCO,2026-06-17 15:00:00,60747.0,58416.0,58879.0,63485.0,15.0,3.0,0
ERCO,2026-06-17 16:00:00,63825.0,60747.0,61157.0,66721.0,16.0,3.0,0
ERCO,2026-06-17 17:00:00,67241.0,63825.0,63577.0,70106.0,17.0,3.0,0
ERCO,2026-06-17 18:00:00,70738.0,67241.0,65808.0,73173.0,18.0,3.0,0
ERCO,2026-06-17 19:00:00,74067.0,70738.0,68091.0,76104.0,19.0,3.0,0
ERCO,2026-06-17 20:00:00,76642.0,74067.0,70137.0,77829.0,20.0,3.0,0
ERCO,2026-06-17 21:00:00,77620.0,76642.0,71967.0,77852.0,21.0,3.0,0
ERCO,2026-06-17 22:00:00,78230.0,77620.0,73412.0,78439.0,22.0,3.0,0
ERCO,2026-06-17 23:00:00,78279.0,78230.0,73625.0,78493.0,23.0,3.0,0
ERCO,2026-06-18 00:00:00,77874.0,78279.0,73408.0,78103.0,0.0,4.0,0
ERCO,2026-06-18 01:00:00,76649.0,77874.0,72371.0,77279.0,1.0,4.0,0
ERCO,2026-06-18 02:00:00,74373.0,76649.0,69897.0,75656.0,2.0,4.0,0
ERCO,2026-06-18 03:00:00,72545.0,74373.0,68120.0,73771.0,3.0,4.0,0
ERCO,2026-06-18 04:00:00,68991.0,72545.0,64924.0,70313.0,4.0,4.0,0
ERCO,2026-06-18 05:00:00,65079.0,68991.0,61067.0,66652.0,5.0,4.0,0
ERCO,2026-06-18 06:00:00,61413.0,65079.0,57658.0,63168.0,6.0,4.0,0
ERCO,2026-06-18 07:00:00,58549.0,61413.0,55322.0,60588.0,7.0,4.0,0
ERCO,2026-06-18 08:00:00,56541.0,58549.0,53825.0,58623.0,8.0,4.0,0
ERCO,2026-06-18 09:00:00,55467.0,56541.0,52896.0,57252.0,9.0,4.0,0
ERCO,2026-06-18 10:00:00,55440.0,55467.0,52594.0,56984.0,10.0,4.0,0
ERCO,2026-06-18 11:00:00,56344.0,55440.0,53544.0,57496.0,11.0,4.0,0
ERCO,2026-06-18 12:00:00,57293.0,56344.0,54913.0,58385.0,12.0,4.0,0
ERCO,2026-06-18 13:00:00,58794.0,57293.0,56377.0,59640.0,13.0,4.0,0
ERCO,2026-06-18 14:00:00,61810.0,58794.0,58416.0,62238.0,14.0,4.0,0
ERCO,2026-06-18 15:00:00,65465.0,61810.0,60747.0,65292.0,15.0,4.0,0
ERCO,2026-06-18 16:00:00,69714.0,65465.0,63825.0,68480.0,16.0,4.0,0
ERCO,2026-06-18 17:00:00,74126.0,69714.0,67241.0,71871.0,17.0,4.0,0
ERCO,2026-06-18 18:00:00,77758.0,74126.0,70738.0,74972.0,18.0,4.0,0
ERCO,2026-06-18 19:00:00,79825.0,77758.0,74067.0,77454.0,19.0,4.0,0
ERCO,2026-06-18 20:00:00,81509.0,79825.0,76642.0,78006.0,20.0,4.0,0
ERCO,2026-06-18 21:00:00,82451.0,81509.0,77620.0,78110.0,21.0,4.0,0
ERCO,2026-06-18 22:00:00,82591.0,82451.0,78230.0,78292.0,22.0,4.0,0
ERCO,2026-06-18 23:00:00,82243.0,82591.0,78279.0,78240.0,23.0,4.0,0
ERCO,2026-06-19 00:00:00,82058.0,82243.0,77874.0,77913.0,0.0,5.0,0
ERCO,2026-06-19 01:00:00,81165.0,82058.0,76649.0,77007.0,1.0,5.0,0
ERCO,2026-06-19 02:00:00,79058.0,81165.0,74373.0,75350.0,2.0,5.0,0
ERCO,2026-06-19 03:00:00,76877.0,79058.0,72545.0,73417.0,3.0,5.0,0
ERCO,2026-06-19 04:00:00,73412.0,76877.0,68991.0,69916.0,4.0,5.0,0
ERCO,2026-06-19 05:00:00,69332.0,73412.0,65079.0,66113.0,5.0,5.0,0
ERCO,2026-06-19 06:00:00,65461.0,69332.0,61413.0,62799.0,6.0,5.0,0
ERCO,2026-06-19 07:00:00,62665.0,65461.0,58549.0,60160.0,7.0,5.0,0
ERCO,2026-06-19 08:00:00,60606.0,62665.0,56541.0,58222.0,8.0,5.0,0
ERCO,2026-06-19 09:00:00,59362.0,60606.0,55467.0,57088.0,9.0,5.0,0
ERCO,2026-06-19 10:00:00,58734.0,59362.0,55440.0,56619.0,10.0,5.0,0
ERCO,2026-06-19 11:00:00,59283.0,58734.0,56344.0,56930.0,11.0,5.0,0
ERCO,2026-06-19 12:00:00,59783.0,59283.0,57293.0,57495.0,12.0,5.0,0
ERCO,2026-06-19 13:00:00,59588.0,59783.0,58794.0,58751.0,13.0,5.0,0
ERCO,2026-06-19 14:00:00,60562.0,59588.0,61810.0,61807.0,14.0,5.0,0
ERCO,2026-06-19 15:00:00,62780.0,60562.0,65465.0,65328.0,15.0,5.0,0
ERCO,2026-06-19 16:00:00,64801.0,62780.0,69714.0,68954.0,16.0,5.0,0
ERCO,2026-06-19 17:00:00,66881.0,64801.0,74126.0,71932.0,17.0,5.0,0
ERCO,2026-06-19 18:00:00,68219.0,66881.0,77758.0,74010.0,18.0,5.0,0
ERCO,2026-06-19 19:00:00,69457.0,68219.0,79825.0,75402.0,19.0,5.0,0
ERCO,2026-06-19 20:00:00,70372.0,69457.0,81509.0,76020.0,20.0,5.0,0
ERCO,2026-06-19 21:00:00,70601.0,70372.0,82451.0,76119.0,21.0,5.0,0
ERCO,2026-06-19 22:00:00,71018.0,70601.0,82591.0,76434.0,22.0,5.0,0
ERCO,2026-06-19 23:00:00,70233.0,71018.0,82243.0,76332.0,23.0,5.0,0
ERCO,2026-06-20 00:00:00,69062.0,70233.0,82058.0,75503.0,0.0,6.0,1
ERCO,2026-06-20 01:00:00,67242.0,69062.0,81165.0,73782.0,1.0,6.0,1
ERCO,2026-06-20 02:00:00,65709.0,67242.0,79058.0,71383.0,2.0,6.0,1
ERCO,2026-06-20 03:00:00,64826.0,65709.0,76877.0,69537.0,3.0,6.0,1
ERCO,2026-06-20 04:00:00,62819.0,64826.0,73412.0,66681.0,4.0,6.0,1
ERCO,2026-06-20 05:00:00,60323.0,62819.0,69332.0,63507.0,5.0,6.0,1
ERCO,2026-06-20 06:00:00,57795.0,60323.0,65461.0,60586.0,6.0,6.0,1
ERCO,2026-06-20 07:00:00,55671.0,57795.0,62665.0,57656.0,7.0,6.0,1
ERCO,2026-06-20 08:00:00,53786.0,55671.0,60606.0,55670.0,8.0,6.0,1
ERCO,2026-06-20 09:00:00,52760.0,53786.0,59362.0,54228.0,9.0,6.0,1
ERCO,2026-06-20 10:00:00,51983.0,52760.0,58734.0,53456.0,10.0,6.0,1
ERCO,2026-06-20 11:00:00,51615.0,51983.0,59283.0,53168.0,11.0,6.0,1
ERCO,2026-06-20 12:00:00,51810.0,51615.0,59783.0,53101.0,12.0,6.0,1
ERCO,2026-06-20 13:00:00,52341.0,51810.0,59588.0,54136.0,13.0,6.0,1
ERCO,2026-06-20 14:00:00,54711.0,52341.0,60562.0,57513.0,14.0,6.0,1
ERCO,2026-06-20 15:00:00,57709.0,54711.0,62780.0,61767.0,15.0,6.0,1
ERCO,2026-06-20 16:00:00,61409.0,57709.0,64801.0,65685.0,16.0,6.0,1
ERCO,2026-06-20 17:00:00,64645.0,61409.0,66881.0,69338.0,17.0,6.0,1
ERCO,2026-06-20 18:00:00,66605.0,64645.0,68219.0,72542.0,18.0,6.0,1
ERCO,2026-06-20 19:00:00,68000.0,66605.0,69457.0,74776.0,19.0,6.0,1
ERCO,2026-06-20 20:00:00,69466.0,68000.0,70372.0,76727.0,20.0,6.0,1
ERCO,2026-06-20 21:00:00,70555.0,69466.0,70601.0,77685.0,21.0,6.0,1
ERCO,2026-06-20 22:00:00,70610.0,70555.0,71018.0,77706.0,22.0,6.0,1
ERCO,2026-06-20 23:00:00,70160.0,70610.0,70233.0,77546.0,23.0,6.0,1
ERCO,2026-06-21 00:00:00,69251.0,70160.0,69062.0,76884.0,0.0,0.0,1
ERCO,2026-06-21 01:00:00,68060.0,69251.0,67242.0,75115.0,1.0,0.0,1
ERCO,2026-06-21 02:00:00,66359.0,68060.0,65709.0,72337.0,2.0,0.0,1
ERCO,2026-06-21 03:00:00,65224.0,66359.0,64826.0,70487.0,3.0,0.0,1
ERCO,2026-06-21 04:00:00,62869.0,65224.0,62819.0,67573.0,4.0,0.0,1
ERCO,2026-06-21 05:00:00,60004.0,62869.0,60323.0,64521.0,5.0,0.0,1
ERCO,2026-06-21 06:00:00,57236.0,60004.0,57795.0,61618.0,6.0,0.0,1
ERCO,2026-06-21 07:00:00,54782.0,57236.0,55671.0,59026.0,7.0,0.0,1
ERCO,2026-06-21 08:00:00,53056.0,54782.0,53786.0,56940.0,8.0,0.0,1
ERCO,2026-06-21 09:00:00,51755.0,53056.0,52760.0,55592.0,9.0,0.0,1
ERCO,2026-06-21 10:00:00,51276.0,51755.0,51983.0,54536.0,10.0,0.0,1
ERCO,2026-06-21 11:00:00,51054.0,51276.0,51615.0,54063.0,11.0,0.0,1
ERCO,2026-06-21 12:00:00,50953.0,51054.0,51810.0,53733.0,12.0,0.0,1
ERCO,2026-06-21 13:00:00,51359.0,50953.0,52341.0,54079.0,13.0,0.0,1
ERCO,2026-06-21 14:00:00,54079.0,51359.0,54711.0,56055.0,14.0,0.0,1
ERCO,2026-06-21 15:00:00,56842.0,54079.0,57709.0,58284.0,15.0,0.0,1
ERCO,2026-06-21 16:00:00,59628.0,56842.0,61409.0,60427.0,16.0,0.0,1
ERCO,2026-06-21 17:00:00,62372.0,59628.0,64645.0,63112.0,17.0,0.0,1
ERCO,2026-06-21 18:00:00,65910.0,62372.0,66605.0,65689.0,18.0,0.0,1
ERCO,2026-06-21 19:00:00,69710.0,65910.0,68000.0,68580.0,19.0,0.0,1
ERCO,2026-06-21 20:00:00,72655.0,69710.0,69466.0,71147.0,20.0,0.0,1
ERCO,2026-06-21 21:00:00,74813.0,72655.0,70555.0,72567.0,21.0,0.0,1
ERCO,2026-06-21 22:00:00,76748.0,74813.0,70610.0,72920.0,22.0,0.0,1
ERCO,2026-06-21 23:00:00,77740.0,76748.0,70160.0,72449.0,23.0,0.0,1
ERCO,2026-06-22 00:00:00,77456.0,77740.0,69251.0,71032.0,0.0,1.0,0
ERCO,2026-06-22 01:00:00,75880.0,77456.0,68060.0,69173.0,1.0,1.0,0
ERCO,2026-06-22 02:00:00,73575.0,75880.0,66359.0,67490.0,2.0,1.0,0
ERCO,2026-06-22 03:00:00,72086.0,73575.0,65224.0,66118.0,3.0,1.0,0
ERCO,2026-06-22 04:00:00,69220.0,72086.0,62869.0,63193.0,4.0,1.0,0
ERCO,2026-06-22 05:00:00,65664.0,69220.0,60004.0,59750.0,5.0,1.0,0
ERCO,2026-06-22 06:00:00,62436.0,65664.0,57236.0,56885.0,6.0,1.0,0
ERCO,2026-06-22 07:00:00,60344.0,62436.0,54782.0,54798.0,7.0,1.0,0
ERCO,2026-06-22 08:00:00,58660.0,60344.0,53056.0,53390.0,8.0,1.0,0
ERCO,2026-06-22 09:00:00,57680.0,58660.0,51755.0,52681.0,9.0,1.0,0
ERCO,2026-06-22 10:00:00,57470.0,57680.0,51276.0,52831.0,10.0,1.0,0
ERCO,2026-06-22 11:00:00,58324.0,57470.0,51054.0,53817.0,11.0,1.0,0
ERCO,2026-06-22 12:00:00,59165.0,58324.0,50953.0,54958.0,12.0,1.0,0
ERCO,2026-06-22 13:00:00,58918.0,59165.0,51359.0,55889.0,13.0,1.0,0
ERCO,2026-06-22 14:00:00,61322.0,58918.0,54079.0,56848.0,14.0,1.0,0
ERCO,2026-06-22 15:00:00,64665.0,61322.0,56842.0,57900.0,15.0,1.0,0
ERCO,2026-06-22 16:00:00,68938.0,64665.0,59628.0,59654.0,16.0,1.0,0
